country	counterpart	_quantity	_responsible	_webmode	cp_hidden
76	76109	-1	andres_int	1	76109
76	76110	-1	andres_int	1	76110
76	76111	-1	andres_int	1	76111
76	76112	-1	andres_int	1	76112
76	76113	-1	andres_int	1	76113
76	76114	-1	andres_int	1	76114
76	76115	-1	andres_int	1	76115
77	77001	-1	andres_int	1	77001
77	77002	-1	andres_int	1	77002
77	77003	-1	andres_int	1	77003
77	77004	-1	andres_int	1	77004
77	77005	-1	andres_int	1	77005
77	77006	-1	andres_int	1	77006
77	77007	-1	andres_int	1	77007
77	77008	-1	andres_int	1	77008
77	77009	-1	andres_int	1	77009
77	77010	-1	andres_int	1	77010
77	77011	-1	andres_int	1	77011
77	77012	-1	andres_int	1	77012
77	77013	-1	andres_int	1	77013
77	77014	-1	andres_int	1	77014
77	77015	-1	andres_int	1	77015
77	77016	-1	andres_int	1	77016
77	77017	-1	andres_int	1	77017
77	77018	-1	andres_int	1	77018
77	77019	-1	andres_int	1	77019
77	77020	-1	andres_int	1	77020
77	77021	-1	andres_int	1	77021
77	77022	-1	andres_int	1	77022
77	77023	-1	andres_int	1	77023
77	77024	-1	andres_int	1	77024
77	77025	-1	andres_int	1	77025
77	77026	-1	andres_int	1	77026
77	77027	-1	andres_int	1	77027
77	77028	-1	andres_int	1	77028
77	77029	-1	andres_int	1	77029
77	77030	-1	andres_int	1	77030
77	77031	-1	andres_int	1	77031
77	77032	-1	andres_int	1	77032
77	77033	-1	andres_int	1	77033
77	77034	-1	andres_int	1	77034
77	77035	-1	andres_int	1	77035
77	77036	-1	andres_int	1	77036
77	77037	-1	andres_int	1	77037
77	77038	-1	andres_int	1	77038
77	77039	-1	andres_int	1	77039
77	77040	-1	andres_int	1	77040
77	77041	-1	andres_int	1	77041
77	77042	-1	andres_int	1	77042
77	77043	-1	andres_int	1	77043
77	77044	-1	andres_int	1	77044
77	77045	-1	andres_int	1	77045
77	77046	-1	andres_int	1	77046
77	77047	-1	andres_int	1	77047
77	77048	-1	andres_int	1	77048
77	77049	-1	andres_int	1	77049
77	77050	-1	andres_int	1	77050
77	77051	-1	andres_int	1	77051
77	77052	-1	andres_int	1	77052
77	77053	-1	andres_int	1	77053
77	77054	-1	andres_int	1	77054
77	77055	-1	andres_int	1	77055
77	77056	-1	andres_int	1	77056
77	77057	-1	andres_int	1	77057
77	77058	-1	andres_int	1	77058
77	77059	-1	andres_int	1	77059
77	77060	-1	andres_int	1	77060
77	77061	-1	andres_int	1	77061
77	77062	-1	andres_int	1	77062
77	77063	-1	andres_int	1	77063
77	77064	-1	andres_int	1	77064
77	77065	-1	andres_int	1	77065
77	77066	-1	andres_int	1	77066
77	77067	-1	andres_int	1	77067
77	77068	-1	andres_int	1	77068
77	77069	-1	andres_int	1	77069
77	77070	-1	andres_int	1	77070
77	77071	-1	andres_int	1	77071
77	77072	-1	andres_int	1	77072
77	77073	-1	andres_int	1	77073
77	77074	-1	andres_int	1	77074
77	77075	-1	andres_int	1	77075
77	77076	-1	andres_int	1	77076
77	77077	-1	andres_int	1	77077
77	77078	-1	andres_int	1	77078
77	77079	-1	andres_int	1	77079
77	77080	-1	andres_int	1	77080
77	77081	-1	andres_int	1	77081
77	77082	-1	andres_int	1	77082
77	77083	-1	andres_int	1	77083
77	77084	-1	andres_int	1	77084
77	77085	-1	andres_int	1	77085
77	77086	-1	andres_int	1	77086
77	77087	-1	andres_int	1	77087
77	77088	-1	andres_int	1	77088
77	77089	-1	andres_int	1	77089
78	78001	-1	andres_int	1	78001
78	78002	-1	andres_int	1	78002
78	78003	-1	andres_int	1	78003
78	78004	-1	andres_int	1	78004
78	78005	-1	andres_int	1	78005
78	78006	-1	andres_int	1	78006
78	78007	-1	andres_int	1	78007
78	78008	-1	andres_int	1	78008
78	78009	-1	andres_int	1	78009
78	78010	-1	andres_int	1	78010
78	78011	-1	andres_int	1	78011
78	78012	-1	andres_int	1	78012
78	78013	-1	andres_int	1	78013
78	78014	-1	andres_int	1	78014
78	78015	-1	andres_int	1	78015
78	78016	-1	andres_int	1	78016
78	78017	-1	andres_int	1	78017
78	78018	-1	andres_int	1	78018
78	78019	-1	andres_int	1	78019
78	78020	-1	andres_int	1	78020
78	78021	-1	andres_int	1	78021
78	78022	-1	andres_int	1	78022
78	78023	-1	andres_int	1	78023
78	78024	-1	andres_int	1	78024
78	78025	-1	andres_int	1	78025
78	78026	-1	andres_int	1	78026
78	78027	-1	andres_int	1	78027
78	78028	-1	andres_int	1	78028
78	78029	-1	andres_int	1	78029
78	78030	-1	andres_int	1	78030
78	78031	-1	andres_int	1	78031
78	78032	-1	andres_int	1	78032
78	78033	-1	andres_int	1	78033
78	78034	-1	andres_int	1	78034
78	78035	-1	andres_int	1	78035
78	78036	-1	andres_int	1	78036
78	78037	-1	andres_int	1	78037
78	78038	-1	andres_int	1	78038
78	78039	-1	andres_int	1	78039
78	78040	-1	andres_int	1	78040
78	78041	-1	andres_int	1	78041
78	78042	-1	andres_int	1	78042
78	78043	-1	andres_int	1	78043
78	78044	-1	andres_int	1	78044
78	78045	-1	andres_int	1	78045
78	78046	-1	andres_int	1	78046
78	78047	-1	andres_int	1	78047
78	78048	-1	andres_int	1	78048
78	78049	-1	andres_int	1	78049
78	78050	-1	andres_int	1	78050
78	78051	-1	andres_int	1	78051
78	78052	-1	andres_int	1	78052
78	78053	-1	andres_int	1	78053
78	78054	-1	andres_int	1	78054
78	78055	-1	andres_int	1	78055
78	78056	-1	andres_int	1	78056
78	78057	-1	andres_int	1	78057
78	78058	-1	andres_int	1	78058
78	78059	-1	andres_int	1	78059
78	78060	-1	andres_int	1	78060
78	78061	-1	andres_int	1	78061
78	78062	-1	andres_int	1	78062
78	78063	-1	andres_int	1	78063
78	78064	-1	andres_int	1	78064
78	78065	-1	andres_int	1	78065
78	78066	-1	andres_int	1	78066
78	78067	-1	andres_int	1	78067
78	78068	-1	andres_int	1	78068
78	78069	-1	andres_int	1	78069
78	78070	-1	andres_int	1	78070
78	78071	-1	andres_int	1	78071
78	78072	-1	andres_int	1	78072
78	78073	-1	andres_int	1	78073
78	78074	-1	andres_int	1	78074
78	78075	-1	andres_int	1	78075
78	78076	-1	andres_int	1	78076
78	78077	-1	andres_int	1	78077
78	78078	-1	andres_int	1	78078
78	78079	-1	andres_int	1	78079
78	78080	-1	andres_int	1	78080
78	78081	-1	andres_int	1	78081
78	78082	-1	andres_int	1	78082
78	78083	-1	andres_int	1	78083
78	78084	-1	andres_int	1	78084
78	78085	-1	andres_int	1	78085
78	78086	-1	andres_int	1	78086
78	78087	-1	andres_int	1	78087
78	78088	-1	andres_int	1	78088
78	78089	-1	andres_int	1	78089
78	78090	-1	andres_int	1	78090
78	78091	-1	andres_int	1	78091
78	78092	-1	andres_int	1	78092
78	78093	-1	andres_int	1	78093
78	78094	-1	andres_int	1	78094
78	78095	-1	andres_int	1	78095
78	78096	-1	andres_int	1	78096
78	78097	-1	andres_int	1	78097
78	78098	-1	andres_int	1	78098
78	78099	-1	andres_int	1	78099
78	78100	-1	andres_int	1	78100
78	78101	-1	andres_int	1	78101
78	78102	-1	andres_int	1	78102
78	78103	-1	andres_int	1	78103
78	78104	-1	andres_int	1	78104
78	78105	-1	andres_int	1	78105
78	78106	-1	andres_int	1	78106
78	78107	-1	andres_int	1	78107
78	78108	-1	andres_int	1	78108
78	78109	-1	andres_int	1	78109
78	78110	-1	andres_int	1	78110
78	78111	-1	andres_int	1	78111
78	78112	-1	andres_int	1	78112
78	78113	-1	andres_int	1	78113
78	78114	-1	andres_int	1	78114
78	78115	-1	andres_int	1	78115
78	78116	-1	andres_int	1	78116
78	78117	-1	andres_int	1	78117
78	78118	-1	andres_int	1	78118
78	78119	-1	andres_int	1	78119
78	78120	-1	andres_int	1	78120
78	78121	-1	andres_int	1	78121
78	78122	-1	andres_int	1	78122
78	78123	-1	andres_int	1	78123
78	78124	-1	andres_int	1	78124
78	78125	-1	andres_int	1	78125
78	78126	-1	andres_int	1	78126
78	78127	-1	andres_int	1	78127
78	78128	-1	andres_int	1	78128
78	78129	-1	andres_int	1	78129
78	78130	-1	andres_int	1	78130
78	78131	-1	andres_int	1	78131
78	78132	-1	andres_int	1	78132
78	78133	-1	andres_int	1	78133
78	78134	-1	andres_int	1	78134
78	78135	-1	andres_int	1	78135
78	78136	-1	andres_int	1	78136
78	78137	-1	andres_int	1	78137
79	79001	-1	andres_int	1	79001
79	79002	-1	andres_int	1	79002
79	79003	-1	andres_int	1	79003
79	79004	-1	andres_int	1	79004
79	79005	-1	andres_int	1	79005
79	79006	-1	andres_int	1	79006
79	79007	-1	andres_int	1	79007
79	79008	-1	andres_int	1	79008
79	79009	-1	andres_int	1	79009
79	79010	-1	andres_int	1	79010
79	79011	-1	andres_int	1	79011
79	79012	-1	andres_int	1	79012
79	79013	-1	andres_int	1	79013
80	80001	-1	andres_int	1	80001
80	80002	-1	andres_int	1	80002
80	80003	-1	andres_int	1	80003
80	80004	-1	andres_int	1	80004
80	80005	-1	andres_int	1	80005
80	80006	-1	andres_int	1	80006
80	80007	-1	andres_int	1	80007
80	80008	-1	andres_int	1	80008
80	80009	-1	andres_int	1	80009
80	80010	-1	andres_int	1	80010
80	80011	-1	andres_int	1	80011
80	80012	-1	andres_int	1	80012
80	80013	-1	andres_int	1	80013
80	80014	-1	andres_int	1	80014
80	80015	-1	andres_int	1	80015
80	80016	-1	andres_int	1	80016
80	80017	-1	andres_int	1	80017
80	80018	-1	andres_int	1	80018
80	80019	-1	andres_int	1	80019
80	80020	-1	andres_int	1	80020
80	80021	-1	andres_int	1	80021
80	80022	-1	andres_int	1	80022
80	80023	-1	andres_int	1	80023
80	80024	-1	andres_int	1	80024
80	80025	-1	andres_int	1	80025
80	80026	-1	andres_int	1	80026
80	80027	-1	andres_int	1	80027
80	80028	-1	andres_int	1	80028
80	80029	-1	andres_int	1	80029
80	80030	-1	andres_int	1	80030
80	80031	-1	andres_int	1	80031
80	80032	-1	andres_int	1	80032
80	80033	-1	andres_int	1	80033
80	80034	-1	andres_int	1	80034
80	80035	-1	andres_int	1	80035
80	80036	-1	andres_int	1	80036
80	80037	-1	andres_int	1	80037
80	80038	-1	andres_int	1	80038
80	80039	-1	andres_int	1	80039
80	80040	-1	andres_int	1	80040
80	80041	-1	andres_int	1	80041
80	80042	-1	andres_int	1	80042
80	80043	-1	andres_int	1	80043
80	80044	-1	andres_int	1	80044
80	80045	-1	andres_int	1	80045
80	80046	-1	andres_int	1	80046
80	80047	-1	andres_int	1	80047
80	80048	-1	andres_int	1	80048
80	80049	-1	andres_int	1	80049
80	80050	-1	andres_int	1	80050
80	80051	-1	andres_int	1	80051
80	80052	-1	andres_int	1	80052
80	80053	-1	andres_int	1	80053
80	80054	-1	andres_int	1	80054
80	80055	-1	andres_int	1	80055
80	80056	-1	andres_int	1	80056
80	80057	-1	andres_int	1	80057
80	80058	-1	andres_int	1	80058
80	80059	-1	andres_int	1	80059
80	80060	-1	andres_int	1	80060
80	80061	-1	andres_int	1	80061
80	80062	-1	andres_int	1	80062
80	80063	-1	andres_int	1	80063
80	80064	-1	andres_int	1	80064
80	80065	-1	andres_int	1	80065
80	80066	-1	andres_int	1	80066
81	81001	-1	andres_int	1	81001
81	81002	-1	andres_int	1	81002
81	81003	-1	andres_int	1	81003
81	81004	-1	andres_int	1	81004
81	81005	-1	andres_int	1	81005
81	81006	-1	andres_int	1	81006
81	81007	-1	andres_int	1	81007
81	81008	-1	andres_int	1	81008
81	81009	-1	andres_int	1	81009
81	81010	-1	andres_int	1	81010
81	81011	-1	andres_int	1	81011
81	81012	-1	andres_int	1	81012
81	81013	-1	andres_int	1	81013
81	81014	-1	andres_int	1	81014
81	81015	-1	andres_int	1	81015
81	81016	-1	andres_int	1	81016
81	81017	-1	andres_int	1	81017
81	81018	-1	andres_int	1	81018
81	81019	-1	andres_int	1	81019
81	81020	-1	andres_int	1	81020
81	81021	-1	andres_int	1	81021
81	81022	-1	andres_int	1	81022
81	81023	-1	andres_int	1	81023
81	81024	-1	andres_int	1	81024
81	81025	-1	andres_int	1	81025
81	81026	-1	andres_int	1	81026
81	81027	-1	andres_int	1	81027
81	81028	-1	andres_int	1	81028
81	81029	-1	andres_int	1	81029
81	81030	-1	andres_int	1	81030
81	81031	-1	andres_int	1	81031
81	81032	-1	andres_int	1	81032
81	81033	-1	andres_int	1	81033
81	81034	-1	andres_int	1	81034
81	81035	-1	andres_int	1	81035
81	81036	-1	andres_int	1	81036
81	81037	-1	andres_int	1	81037
81	81038	-1	andres_int	1	81038
81	81039	-1	andres_int	1	81039
81	81040	-1	andres_int	1	81040
81	81041	-1	andres_int	1	81041
81	81042	-1	andres_int	1	81042
81	81043	-1	andres_int	1	81043
82	82001	-1	andres_int	1	82001
82	82002	-1	andres_int	1	82002
82	82003	-1	andres_int	1	82003
82	82004	-1	andres_int	1	82004
82	82005	-1	andres_int	1	82005
82	82006	-1	andres_int	1	82006
82	82007	-1	andres_int	1	82007
82	82008	-1	andres_int	1	82008
82	82009	-1	andres_int	1	82009
82	82010	-1	andres_int	1	82010
82	82011	-1	andres_int	1	82011
82	82012	-1	andres_int	1	82012
82	82013	-1	andres_int	1	82013
82	82014	-1	andres_int	1	82014
82	82015	-1	andres_int	1	82015
82	82016	-1	andres_int	1	82016
82	82017	-1	andres_int	1	82017
82	82018	-1	andres_int	1	82018
82	82019	-1	andres_int	1	82019
82	82020	-1	andres_int	1	82020
82	82021	-1	andres_int	1	82021
82	82022	-1	andres_int	1	82022
82	82023	-1	andres_int	1	82023
82	82024	-1	andres_int	1	82024
82	82025	-1	andres_int	1	82025
82	82026	-1	andres_int	1	82026
82	82027	-1	andres_int	1	82027
82	82028	-1	andres_int	1	82028
82	82029	-1	andres_int	1	82029
82	82030	-1	andres_int	1	82030
82	82031	-1	andres_int	1	82031
82	82032	-1	andres_int	1	82032
82	82033	-1	andres_int	1	82033
82	82034	-1	andres_int	1	82034
82	82035	-1	andres_int	1	82035
82	82036	-1	andres_int	1	82036
82	82037	-1	andres_int	1	82037
82	82038	-1	andres_int	1	82038
82	82039	-1	andres_int	1	82039
82	82040	-1	andres_int	1	82040
82	82041	-1	andres_int	1	82041
82	82042	-1	andres_int	1	82042
82	82043	-1	andres_int	1	82043
82	82044	-1	andres_int	1	82044
82	82045	-1	andres_int	1	82045
82	82046	-1	andres_int	1	82046
82	82047	-1	andres_int	1	82047
82	82048	-1	andres_int	1	82048
82	82049	-1	andres_int	1	82049
82	82050	-1	andres_int	1	82050
82	82051	-1	andres_int	1	82051
82	82052	-1	andres_int	1	82052
83	83001	-1	andres_int	1	83001
83	83002	-1	andres_int	1	83002
83	83003	-1	andres_int	1	83003
83	83004	-1	andres_int	1	83004
83	83005	-1	andres_int	1	83005
83	83006	-1	andres_int	1	83006
83	83007	-1	andres_int	1	83007
83	83008	-1	andres_int	1	83008
83	83009	-1	andres_int	1	83009
83	83010	-1	andres_int	1	83010
83	83011	-1	andres_int	1	83011
83	83012	-1	andres_int	1	83012
83	83013	-1	andres_int	1	83013
83	83014	-1	andres_int	1	83014
83	83015	-1	andres_int	1	83015
83	83016	-1	andres_int	1	83016
83	83017	-1	andres_int	1	83017
83	83018	-1	andres_int	1	83018
83	83019	-1	andres_int	1	83019
83	83020	-1	andres_int	1	83020
83	83021	-1	andres_int	1	83021
83	83022	-1	andres_int	1	83022
83	83023	-1	andres_int	1	83023
83	83024	-1	andres_int	1	83024
83	83025	-1	andres_int	1	83025
83	83026	-1	andres_int	1	83026
83	83027	-1	andres_int	1	83027
83	83028	-1	andres_int	1	83028
83	83029	-1	andres_int	1	83029
83	83030	-1	andres_int	1	83030
83	83031	-1	andres_int	1	83031
83	83032	-1	andres_int	1	83032
83	83033	-1	andres_int	1	83033
83	83034	-1	andres_int	1	83034
83	83035	-1	andres_int	1	83035
83	83036	-1	andres_int	1	83036
83	83037	-1	andres_int	1	83037
83	83038	-1	andres_int	1	83038
83	83039	-1	andres_int	1	83039
83	83040	-1	andres_int	1	83040
83	83041	-1	andres_int	1	83041
83	83042	-1	andres_int	1	83042
83	83043	-1	andres_int	1	83043
83	83044	-1	andres_int	1	83044
83	83045	-1	andres_int	1	83045
83	83046	-1	andres_int	1	83046
83	83047	-1	andres_int	1	83047
84	84001	-1	andres_int	1	84001
84	84002	-1	andres_int	1	84002
84	84003	-1	andres_int	1	84003
84	84004	-1	andres_int	1	84004
84	84005	-1	andres_int	1	84005
84	84006	-1	andres_int	1	84006
84	84007	-1	andres_int	1	84007
84	84008	-1	andres_int	1	84008
84	84009	-1	andres_int	1	84009
84	84010	-1	andres_int	1	84010
84	84011	-1	andres_int	1	84011
84	84012	-1	andres_int	1	84012
84	84013	-1	andres_int	1	84013
84	84014	-1	andres_int	1	84014
84	84015	-1	andres_int	1	84015
84	84016	-1	andres_int	1	84016
84	84017	-1	andres_int	1	84017
84	84018	-1	andres_int	1	84018
84	84019	-1	andres_int	1	84019
84	84020	-1	andres_int	1	84020
84	84021	-1	andres_int	1	84021
84	84022	-1	andres_int	1	84022
84	84023	-1	andres_int	1	84023
84	84024	-1	andres_int	1	84024
84	84025	-1	andres_int	1	84025
84	84026	-1	andres_int	1	84026
84	84027	-1	andres_int	1	84027
84	84028	-1	andres_int	1	84028
84	84029	-1	andres_int	1	84029
84	84030	-1	andres_int	1	84030
84	84031	-1	andres_int	1	84031
84	84032	-1	andres_int	1	84032
84	84033	-1	andres_int	1	84033
84	84034	-1	andres_int	1	84034
84	84035	-1	andres_int	1	84035
84	84036	-1	andres_int	1	84036
84	84037	-1	andres_int	1	84037
84	84038	-1	andres_int	1	84038
84	84039	-1	andres_int	1	84039
84	84040	-1	andres_int	1	84040
84	84041	-1	andres_int	1	84041
84	84042	-1	andres_int	1	84042
85	85001	-1	andres_int	1	85001
85	85002	-1	andres_int	1	85002
85	85003	-1	andres_int	1	85003
85	85004	-1	andres_int	1	85004
85	85005	-1	andres_int	1	85005
85	85006	-1	andres_int	1	85006
85	85007	-1	andres_int	1	85007
85	85008	-1	andres_int	1	85008
85	85009	-1	andres_int	1	85009
85	85010	-1	andres_int	1	85010
85	85011	-1	andres_int	1	85011
85	85012	-1	andres_int	1	85012
85	85013	-1	andres_int	1	85013
85	85014	-1	andres_int	1	85014
85	85015	-1	andres_int	1	85015
85	85016	-1	andres_int	1	85016
85	85017	-1	andres_int	1	85017
85	85018	-1	andres_int	1	85018
85	85019	-1	andres_int	1	85019
85	85020	-1	andres_int	1	85020
85	85021	-1	andres_int	1	85021
85	85022	-1	andres_int	1	85022
85	85023	-1	andres_int	1	85023
85	85024	-1	andres_int	1	85024
85	85025	-1	andres_int	1	85025
85	85026	-1	andres_int	1	85026
85	85027	-1	andres_int	1	85027
85	85028	-1	andres_int	1	85028
85	85029	-1	andres_int	1	85029
85	85030	-1	andres_int	1	85030
85	85031	-1	andres_int	1	85031
85	85032	-1	andres_int	1	85032
85	85033	-1	andres_int	1	85033
85	85034	-1	andres_int	1	85034
85	85035	-1	andres_int	1	85035
85	85036	-1	andres_int	1	85036
85	85037	-1	andres_int	1	85037
85	85038	-1	andres_int	1	85038
85	85039	-1	andres_int	1	85039
85	85040	-1	andres_int	1	85040
85	85041	-1	andres_int	1	85041
85	85042	-1	andres_int	1	85042
85	85043	-1	andres_int	1	85043
86	86001	-1	andres_int	1	86001
86	86002	-1	andres_int	1	86002
86	86003	-1	andres_int	1	86003
86	86004	-1	andres_int	1	86004
86	86005	-1	andres_int	1	86005
86	86006	-1	andres_int	1	86006
86	86007	-1	andres_int	1	86007
86	86008	-1	andres_int	1	86008
86	86009	-1	andres_int	1	86009
86	86010	-1	andres_int	1	86010
86	86011	-1	andres_int	1	86011
86	86012	-1	andres_int	1	86012
86	86013	-1	andres_int	1	86013
86	86014	-1	andres_int	1	86014
86	86015	-1	andres_int	1	86015
86	86016	-1	andres_int	1	86016
86	86017	-1	andres_int	1	86017
86	86018	-1	andres_int	1	86018
86	86019	-1	andres_int	1	86019
86	86020	-1	andres_int	1	86020
86	86021	-1	andres_int	1	86021
86	86022	-1	andres_int	1	86022
86	86023	-1	andres_int	1	86023
86	86024	-1	andres_int	1	86024
86	86025	-1	andres_int	1	86025
86	86026	-1	andres_int	1	86026
86	86027	-1	andres_int	1	86027
86	86028	-1	andres_int	1	86028
86	86029	-1	andres_int	1	86029
86	86030	-1	andres_int	1	86030
86	86031	-1	andres_int	1	86031
86	86032	-1	andres_int	1	86032
86	86033	-1	andres_int	1	86033
86	86034	-1	andres_int	1	86034
86	86035	-1	andres_int	1	86035
87	87001	-1	andres_int	1	87001
87	87002	-1	andres_int	1	87002
87	87003	-1	andres_int	1	87003
87	87004	-1	andres_int	1	87004
87	87005	-1	andres_int	1	87005
87	87006	-1	andres_int	1	87006
87	87007	-1	andres_int	1	87007
87	87008	-1	andres_int	1	87008
87	87009	-1	andres_int	1	87009
87	87010	-1	andres_int	1	87010
87	87011	-1	andres_int	1	87011
87	87012	-1	andres_int	1	87012
87	87013	-1	andres_int	1	87013
87	87014	-1	andres_int	1	87014
87	87015	-1	andres_int	1	87015
87	87016	-1	andres_int	1	87016
87	87017	-1	andres_int	1	87017
88	88001	-1	andres_int	1	88001
88	88002	-1	andres_int	1	88002
88	88003	-1	andres_int	1	88003
88	88004	-1	andres_int	1	88004
88	88005	-1	andres_int	1	88005
88	88006	-1	andres_int	1	88006
88	88007	-1	andres_int	1	88007
88	88008	-1	andres_int	1	88008
88	88009	-1	andres_int	1	88009
88	88010	-1	andres_int	1	88010
88	88011	-1	andres_int	1	88011
88	88012	-1	andres_int	1	88012
88	88013	-1	andres_int	1	88013
88	88014	-1	andres_int	1	88014
88	88015	-1	andres_int	1	88015
88	88016	-1	andres_int	1	88016
88	88017	-1	andres_int	1	88017
88	88018	-1	andres_int	1	88018
88	88019	-1	andres_int	1	88019
88	88020	-1	andres_int	1	88020
88	88021	-1	andres_int	1	88021
88	88022	-1	andres_int	1	88022
88	88023	-1	andres_int	1	88023
88	88024	-1	andres_int	1	88024
88	88025	-1	andres_int	1	88025
88	88026	-1	andres_int	1	88026
88	88027	-1	andres_int	1	88027
88	88028	-1	andres_int	1	88028
88	88029	-1	andres_int	1	88029
88	88030	-1	andres_int	1	88030
88	88031	-1	andres_int	1	88031
88	88032	-1	andres_int	1	88032
88	88033	-1	andres_int	1	88033
88	88034	-1	andres_int	1	88034
88	88035	-1	andres_int	1	88035
88	88036	-1	andres_int	1	88036
88	88037	-1	andres_int	1	88037
88	88038	-1	andres_int	1	88038
88	88039	-1	andres_int	1	88039
88	88040	-1	andres_int	1	88040
88	88041	-1	andres_int	1	88041
88	88042	-1	andres_int	1	88042
88	88043	-1	andres_int	1	88043
88	88044	-1	andres_int	1	88044
88	88045	-1	andres_int	1	88045
88	88046	-1	andres_int	1	88046
88	88047	-1	andres_int	1	88047
88	88048	-1	andres_int	1	88048
88	88049	-1	andres_int	1	88049
88	88050	-1	andres_int	1	88050
88	88051	-1	andres_int	1	88051
88	88052	-1	andres_int	1	88052
88	88053	-1	andres_int	1	88053
88	88054	-1	andres_int	1	88054
88	88055	-1	andres_int	1	88055
88	88056	-1	andres_int	1	88056
88	88057	-1	andres_int	1	88057
88	88058	-1	andres_int	1	88058
88	88059	-1	andres_int	1	88059
88	88060	-1	andres_int	1	88060
88	88061	-1	andres_int	1	88061
88	88062	-1	andres_int	1	88062
88	88063	-1	andres_int	1	88063
88	88064	-1	andres_int	1	88064
88	88065	-1	andres_int	1	88065
88	88066	-1	andres_int	1	88066
88	88067	-1	andres_int	1	88067
88	88068	-1	andres_int	1	88068
88	88069	-1	andres_int	1	88069
88	88070	-1	andres_int	1	88070
88	88071	-1	andres_int	1	88071
88	88072	-1	andres_int	1	88072
88	88073	-1	andres_int	1	88073
88	88074	-1	andres_int	1	88074
88	88075	-1	andres_int	1	88075
88	88076	-1	andres_int	1	88076
88	88077	-1	andres_int	1	88077
88	88078	-1	andres_int	1	88078
88	88079	-1	andres_int	1	88079
88	88080	-1	andres_int	1	88080
88	88081	-1	andres_int	1	88081
88	88082	-1	andres_int	1	88082
88	88083	-1	andres_int	1	88083
88	88084	-1	andres_int	1	88084
88	88085	-1	andres_int	1	88085
88	88086	-1	andres_int	1	88086
88	88087	-1	andres_int	1	88087
88	88088	-1	andres_int	1	88088
88	88089	-1	andres_int	1	88089
88	88090	-1	andres_int	1	88090
88	88091	-1	andres_int	1	88091
88	88092	-1	andres_int	1	88092
88	88093	-1	andres_int	1	88093
88	88094	-1	andres_int	1	88094
88	88095	-1	andres_int	1	88095
88	88096	-1	andres_int	1	88096
89	89001	-1	andres_int	1	89001
89	89002	-1	andres_int	1	89002
89	89003	-1	andres_int	1	89003
89	89004	-1	andres_int	1	89004
89	89005	-1	andres_int	1	89005
89	89006	-1	andres_int	1	89006
89	89007	-1	andres_int	1	89007
89	89008	-1	andres_int	1	89008
89	89009	-1	andres_int	1	89009
89	89010	-1	andres_int	1	89010
89	89011	-1	andres_int	1	89011
89	89012	-1	andres_int	1	89012
89	89013	-1	andres_int	1	89013
89	89014	-1	andres_int	1	89014
89	89015	-1	andres_int	1	89015
89	89016	-1	andres_int	1	89016
89	89017	-1	andres_int	1	89017
89	89018	-1	andres_int	1	89018
89	89019	-1	andres_int	1	89019
89	89020	-1	andres_int	1	89020
89	89021	-1	andres_int	1	89021
89	89022	-1	andres_int	1	89022
89	89023	-1	andres_int	1	89023
89	89024	-1	andres_int	1	89024
89	89025	-1	andres_int	1	89025
89	89026	-1	andres_int	1	89026
89	89027	-1	andres_int	1	89027
89	89028	-1	andres_int	1	89028
89	89029	-1	andres_int	1	89029
89	89030	-1	andres_int	1	89030
89	89031	-1	andres_int	1	89031
89	89032	-1	andres_int	1	89032
89	89033	-1	andres_int	1	89033
89	89034	-1	andres_int	1	89034
89	89035	-1	andres_int	1	89035
89	89036	-1	andres_int	1	89036
89	89037	-1	andres_int	1	89037
89	89038	-1	andres_int	1	89038
89	89039	-1	andres_int	1	89039
89	89040	-1	andres_int	1	89040
89	89041	-1	andres_int	1	89041
89	89042	-1	andres_int	1	89042
89	89043	-1	andres_int	1	89043
89	89044	-1	andres_int	1	89044
89	89045	-1	andres_int	1	89045
89	89046	-1	andres_int	1	89046
89	89047	-1	andres_int	1	89047
89	89048	-1	andres_int	1	89048
89	89049	-1	andres_int	1	89049
89	89050	-1	andres_int	1	89050
89	89051	-1	andres_int	1	89051
89	89052	-1	andres_int	1	89052
90	90001	-1	andres_int	1	90001
90	90002	-1	andres_int	1	90002
90	90003	-1	andres_int	1	90003
90	90004	-1	andres_int	1	90004
90	90005	-1	andres_int	1	90005
90	90006	-1	andres_int	1	90006
90	90007	-1	andres_int	1	90007
90	90008	-1	andres_int	1	90008
90	90009	-1	andres_int	1	90009
90	90010	-1	andres_int	1	90010
90	90011	-1	andres_int	1	90011
90	90012	-1	andres_int	1	90012
90	90013	-1	andres_int	1	90013
90	90014	-1	andres_int	1	90014
90	90015	-1	andres_int	1	90015
90	90016	-1	andres_int	1	90016
90	90017	-1	andres_int	1	90017
90	90018	-1	andres_int	1	90018
90	90019	-1	andres_int	1	90019
90	90020	-1	andres_int	1	90020
90	90021	-1	andres_int	1	90021
90	90022	-1	andres_int	1	90022
90	90023	-1	andres_int	1	90023
90	90024	-1	andres_int	1	90024
90	90025	-1	andres_int	1	90025
90	90026	-1	andres_int	1	90026
90	90027	-1	andres_int	1	90027
90	90028	-1	andres_int	1	90028
90	90029	-1	andres_int	1	90029
90	90030	-1	andres_int	1	90030
90	90031	-1	andres_int	1	90031
90	90032	-1	andres_int	1	90032
90	90033	-1	andres_int	1	90033
90	90034	-1	andres_int	1	90034
90	90035	-1	andres_int	1	90035
90	90036	-1	andres_int	1	90036
90	90037	-1	andres_int	1	90037
